date/heure,numéro de versement,type,numéro de la commande,sku,description,quantité,Marketplace,traitement,ville d'où provient la commande,Région d'où provient la commande,code postal de la commande,Modèle de perception des taxes,ventes de produits,Taxes sur la vente des produits,crédits d'expédition,taxe sur les crédits d’expédition,crédits sur l'emballage cadeau,Taxes sur les crédits cadeaux,Rabais promotionnels,Taxes sur les remises promotionnelles,Taxes retenues sur le site de vente,frais de vente,Frais Expédié par Amazon,autres frais de transaction,autre,total
17 nov. 2021 19:50:23 UTC,16610370652,Commande,402-8913841-1229944,Mope-Handle-Lemon,ARSUK Kit balai Manche pour serpillère et 2 têtes de Balais laveurs Rotatif d'essorage sans Effort. Ustensiles de nettoyage - Lemon,1,amazon.fr,Amazon,HOUILLES,,78800,MarketplaceFacilitator,14.57,2.92,0,0,0,0,0,0,-2.92,-2.7,-5.62,0,0,6.25
17 nov. 2021 19:51:47 UTC,16610370652,Commande,404-9754168-7804331,FBA_B1xpp_GD001_2Pairs-Boot Rack,ARSUK Wellington étagère à Chaussures pour Jardin 2 paires. Porte-Bottes Fonte Stockage Extérieur,1,amazon.fr,Amazon,Hannogne St Martin,,8160,MarketplaceFacilitator,27.49,5.5,0,0,0,0,0,0,-5.5,-5.1,-7.67,0,0,14.72
17 nov. 2021 19:52:13 UTC,16610370652,Commande,402-0020796-0496363,Mope-Handle-Lemon,ARSUK Kit balai Manche pour serpillère et 2 têtes de Balais laveurs Rotatif d'essorage sans Effort. Ustensiles de nettoyage - Lemon,1,amazon.fr,Amazon,Yvrac,,33370,MarketplaceFacilitator,14.57,2.92,0,0,0,0,0,0,-2.92,-2.7,-5.62,0,0,6.25
17 nov. 2021 20:23:57 UTC,16610370652,Commande,405-9712306-8283548,EU_neck&Desk_MAGNIFIER-MG11B-1,ARSUK oupe de cou et de bureau Loupes Grossissant. Bras et bureau mains-libres éclairés loupe à LED travaux d'aiguille. bijoux hobby. réparation d,2,amazon.fr,Amazon,Gerpinnes,,6280,MarketplaceFacilitator,24.98,5.24,0,0,0,0,0,0,-5.24,-4.66,-6.2,0,0,14.12
17 nov. 2021 21:56:25 UTC,16610370652,Commande,405-7381832-2582741,FBA_Spraying_Mop_Purple_600ml_a2xpp,ARSUK Balai Lave Sol avec Vaporisateur Intégré. Balai Nettoyeur 180 degrés Microfibre Spray. Produits et accessoires de nettoyage (Vadrouille Spray,1,amazon.fr,Amazon,jumel,,80250,MarketplaceFacilitator,15.57,3.12,0,0,0,0,0,0,-3.12,-2.89,-5.85,0,0,6.83
17 nov. 2021 22:57:43 UTC,16610370652,Commande,405-7045056-4637943,FBA_A0xpp_Apple_peeler_Green,ARSUK 3 en 1 Apple Éplucheur trancheuse Dicer Fruit Pomme de cuisine de pommes de terre évider machine Cutter (Vert),1,amazon.fr,Amazon,griselles,,45210,MarketplaceFacilitator,13.24,2.65,0,0,0,0,0,0,-2.65,-2.46,-5.62,0,0,5.16
17 nov. 2021 22:58:07 UTC,16610370652,Commande,403-3666987-5717141,FBA_Red_Apple_Peeler_New,ARSUK Éplucheur de Pomme Légume Fruit Poire Patate Éplucheuse Carottier Coupeur Trancheur Machine à éplucher Noyau Enlèvement Outil (Rouge),1,amazon.fr,Amazon,Paris,,75017,MarketplaceFacilitator,13.66,2.73,0,0,0,0,0,0,-2.73,-2.53,-5.62,0,0,5.51
17 nov. 2021 23:43:28 UTC,16610370652,Commande,171-8294189-9835520,FBA_TL-Th_holder_Code_Tol-07-Chrome,ARSUK porte-rouleau de papier toilette avec étagère pour téléphone portable. distributeur de papier hygiénique pour salle de bain. adhésif et vi,1,amazon.fr,Amazon,PAUILLAC,,33250,MarketplaceFacilitator,8.33,1.67,1.03,0.21,0,0,-1.03,-0.21,-1.67,-1.55,-4.86,0,0,1.92
17 nov. 2021 23:43:44 UTC,16610370652,Commande,402-7821880-5733154,FBA_TL-Th_holder_Code_Tol-05-Chrome,ARSUK porte-rouleau de papier toilette avec étagère pour téléphone portable. distributeur de papier de soie mural de salle de bain de cuisine. ins,1,amazon.fr,Amazon,SERMAISE,,91530,MarketplaceFacilitator,11.41,2.28,0,0,0,0,0,0,-2.28,-1.83,-5.62,0,0,3.96
18 nov. 2021 00:32:26 UTC,16610370652,Commande,405-7771217-2259551,Mope-Handle-Lemon,ARSUK Kit balai Manche pour serpillère et 2 têtes de Balais laveurs Rotatif d'essorage sans Effort. Ustensiles de nettoyage - Lemon,1,amazon.fr,Amazon,Les Mureaux,,78130,MarketplaceFacilitator,14.57,2.92,0,0,0,0,0,0,-2.92,-2.7,-5.62,0,0,6.25
18 nov. 2021 00:33:45 UTC,16610370652,Commande,402-2333617-3874747,FBA 3PP_12pc_Glass_Shape_Pebbles,ARSUK Cailloux décoratifs. Decostones. Ronde Perles. Accessoires et Objets de décoration (12pcs Cailloux en Verre d'art),2,amazon.fr,Amazon,Paris,,75007,MarketplaceFacilitator,14.2,2.84,0,0,0,0,0,0,-2.84,-2.64,-6.2,0,0,5.36
18 nov. 2021 00:46:21 UTC,16610370652,Commande,403-9862900-2053918,FBA_12inch_guncase_Black_9xPP_EBA,ARSUK Étui à Fusil pour Fusil/Arme à feu/Arme/Pistolet Tactique BB transportant Un étui Rigide Cartouche Carry Slip/Case avec Doublure en Mousse (,1,amazon.fr,Amazon,Damery,,51480,MarketplaceFacilitator,17.08,3.42,0,0,0,0,0,0,-3.42,-3.17,-5.62,0,0,8.29
18 nov. 2021 00:49:09 UTC,16610370652,Commande,403-9071238-7567546,FBA-6x49_ClearPebbles:ARS04TP-2xpacks,ARSUK Lot de 1 kg de galets ronds pour décoration de table. claire,1,amazon.fr,Amazon,CHIGNIN,,73800,MarketplaceFacilitator,9.52,1.91,0,0,0,0,0,0,-1.91,-1.77,-5.85,0,0,1.9
18 nov. 2021 01:37:42 UTC,16610370652,Commande,404-7142999-8549910,Fba_Bxpp_ColourMarbels_100pcs,ARSUK Marbles 100 X Classique Rétro Verre Coloré Enfants Jouets Party Bag Fillers Staffers,2,amazon.fr,Amazon,Grand-Lancy,Genève,1212,,20.96,0,6.49,0,0,0,-6.49,0,0,-3.24,-8.16,0,0,9.56
18 nov. 2021 01:43:02 UTC,16610370652,Commande,404-0006353-3598737,FBA_TL-Th_holder_Code_Tol-05-Chrome,ARSUK porte-rouleau de papier toilette avec étagère pour téléphone portable. distributeur de papier de soie mural de salle de bain de cuisine. ins,1,amazon.fr,Amazon,Chauconin Neufmontiers,,77124,MarketplaceFacilitator,11.41,2.28,0,0,0,0,0,0,-2.28,-1.83,-5.62,0,0,3.96
18 nov. 2021 01:46:27 UTC,16610370652,Commande,171-4728619-1411529,Fba_Bxpp_ColourMarbels_100pcs,ARSUK Marbles 100 X Classique Rétro Verre Coloré Enfants Jouets Party Bag Fillers Staffers,1,amazon.fr,Amazon,ARGENTEUIL,,95100,MarketplaceFacilitator,10.48,2.1,0,0,0,0,0,0,-2.1,-1.94,-4.08,0,0,4.46
18 nov. 2021 02:30:17 UTC,16610370652,Remboursement,406-8704693-5231561,FBA_greenApple_peeler_Hx99,ARSUK Éplucheur de Pomme Légume Fruit Poire Patate Éplucheuse Carottier Coupeur Trancheur Machine à éplucher Noyau Enlèvement Outil,1,amazon.fr,Amazon,TUCQUEGNIEUX,,54640,MarketplaceFacilitator,-14.16,-2.83,0,0,0,0,0,0,2.83,2.1,0,0,0,-12.06
18 nov. 2021 02:52:37 UTC,16610370652,Commande,407-4422437-4497946,FR_S&L-FBA-Color-Marble_40pcs,ARSUK Le marbre en Verre coloré &#x153;il de Chat Fonctionne. livré dans Un Sac. Protection Contre Les dommages. Jouets de Sport et Jeux de Plein ai,1,amazon.fr,Amazon,La Louvière,Hainaut,7100,MarketplaceFacilitator,6.32,1.33,0.41,0.09,0,0,-0.41,-0.09,-1.33,-1.18,-2.16,0,0,2.98
18 nov. 2021 04:37:05 UTC,16610370652,Commande,408-3588451-1548333,Fba_Bxpp_ColourMarbels_100pcs,ARSUK Marbles 100 X Classique Rétro Verre Coloré Enfants Jouets Party Bag Fillers Staffers,1,amazon.fr,Amazon,Seyssinet-Pariset,,38170,MarketplaceFacilitator,10.48,2.1,0,0,0,0,0,0,-2.1,-1.94,-4.08,0,0,4.46
18 nov. 2021 06:13:43 UTC,16610370652,Commande,404-0807839-2181105,FBA_Electric_peeler_White-B9xPP,ARSUK Multifonction Électrique Éplucheur Automatique Tournant Pomme Patate Peeling Machine Légume Coupeur Peeling Outil (Blanc),1,amazon.fr,Amazon,Ohain,,1380,MarketplaceFacilitator,19.99,4.2,0,0,0,0,0,0,-4.2,-3.74,-5.62,0,0,10.63
18 nov. 2021 08:46:38 UTC,16610370652,Remboursement,408-4858455-8599526,FBA_Purple_SprayingMop_600ml_A2xpp,ARSUK Balai Vaporisateur d'eau Pulvérisation Nettoyant Sol Carrelage en marbre de Cuisine 600 ML Micro Fibre (Vadrouille à vaporiser 600ml Violet),1,amazon.fr,Amazon,St Gence,,87510,MarketplaceFacilitator,-15.16,-3.03,0,0,0,0,0,0,3.03,2.25,0,0,0,-12.91
18 nov. 2021 09:30:19 UTC,16610370652,Commande,406-9826926-3762739,FBA_TL-Th_holder_Code_Tol-05-Chrome,ARSUK porte-rouleau de papier toilette avec étagère pour téléphone portable. distributeur de papier de soie mural de salle de bain de cuisine. ins,1,amazon.fr,Amazon,St Maur Des Fosses,,94100,MarketplaceFacilitator,11.41,2.28,0,0,0,0,0,0,-4.56,-3.66,-5.62,0,0,-0.15
18 nov. 2021 09:30:19 UTC,16610370652,Commande,406-9826926-3762739,FBA_TL-Th_holder_Code_Tol-05-Chrome,ARSUK porte-rouleau de papier toilette avec étagère pour téléphone portable. distributeur de papier de soie mural de salle de bain de cuisine. ins,1,amazon.fr,Amazon,St Maur Des Fosses,,94100,,11.41,2.28,0,0,0,0,0,0,0,0,-5.62,0,0,8.07
18 nov. 2021 09:45:36 UTC,16610370652,Commande,402-4955766-0973155,FBA_Ex79_ARS04BL_Black pebbles(1 kg),ARSUK Cailloux de Verre Pierres décoratives Perles pépites gemmes Carreaux de mosaïque pour Vases Artisanat Bols de Jardin réservoir de Poisson (2,1,amazon.fr,Amazon,NEUILLY SUR SEINE,,92200,MarketplaceFacilitator,9.46,1.89,0,0,0,0,0,0,-1.89,-1.75,-5.85,0,0,1.86
18 nov. 2021 10:21:25 UTC,16610370652,Commande,405-3158387-5014729,EU_neck&Desk_MAGNIFIER-MG11B-1,ARSUK oupe de cou et de bureau Loupes Grossissant. Bras et bureau mains-libres éclairés loupe à LED travaux d'aiguille. bijoux hobby. réparation d,1,amazon.fr,Amazon,porto vecchio,,20137,MarketplaceFacilitator,12.49,2.5,2.08,0.42,0,0,-2.08,-0.42,-2.5,-2.32,-3.1,0,0,7.07
18 nov. 2021 10:47:21 UTC,16610370652,Remboursement,408-3677459-4233946,9xpp_baby-cont-ARS-78805-MEDIUM-16pc,Aliment de bébé Boîtes de Congélation. Pots de congélation pour Bébé Le repas. Bacs gerbables 100% sans BPA Passe au lave-vaisselle. au micro-o,1,amazon.fr,Amazon,Paris,,75009,MarketplaceFacilitator,-14.24,-2.85,-1.67,-0.33,0,0,0,0,3.18,2.11,1.67,0,0,-12.13
18 nov. 2021 11:10:02 UTC,16610370652,Commande,407-4096241-5489107,FBA-DxD9_Small-120ml_Containers(16pc),ARSUK BPA en plastique réutilisable récipient hermétique conteneurs avec couvercle empilable au micro-ondes congélateur au lave-vaisselle Lunch Bo,1,amazon.fr,Amazon,Jauchelette,,1370,MarketplaceFacilitator,13.07,2.74,0,0,0,0,0,0,-2.74,-2.44,-4.86,0,0,5.77
18 nov. 2021 12:46:59 UTC,16610370652,Remboursement,404-7072681-3679532,FBA_greenApple_peeler_Hx99,ARSUK Éplucheur de Pomme Légume Fruit Poire Patate Éplucheuse Carottier Coupeur Trancheur Machine à éplucher Noyau Enlèvement Outil,1,amazon.fr,Amazon,MARSEILLE,,13012,MarketplaceFacilitator,-13.57,-2.72,-2.07,-0.42,0,0,2.07,0.42,2.72,2.02,0,0,0,-11.55
18 nov. 2021 12:51:35 UTC,16610370652,Commande,408-8685313-3973943,FBA-DxD9_Small-120ml_Containers(16pc),ARSUK BPA en plastique réutilisable récipient hermétique conteneurs avec couvercle empilable au micro-ondes congélateur au lave-vaisselle Lunch Bo,1,amazon.fr,Amazon,Sartrouville,,78500,MarketplaceFacilitator,13.07,2.62,1.67,0.33,0,0,-1.67,-0.33,-2.62,-2.42,-4.86,0,0,5.79
18 nov. 2021 12:56:10 UTC,16610370652,Commande,171-3377542-0301146,"FBA_B7xpp_ShipBell_80043_Dia_6""",ARSUK Cloche de Bateau. Nautique. Marine en Laiton Massif. dîner d'école. réception. décoration Murale. Cloche Antique à Suspendre,1,amazon.fr,Amazon,Marseille,,13006,MarketplaceFacilitator,28.32,5.67,0,0,0,0,0,0,-5.67,-5.25,-5.85,0,0,17.22
18 nov. 2021 13:54:05 UTC,16610370652,Commande,404-3886196-1162701,FBA_Green_SprayingMop_600ml_A2xpp,ARSUK balai vaporisateur d'eau Pulvérisation Nettoyant Sol Carrelage en marbre de cuisine 600 ml Micro Fibre,1,amazon.fr,Amazon,Fontenay Sous Bois,,94120,MarketplaceFacilitator,15.07,3.02,0.82,0.17,0,0,-0.82,-0.17,-3.02,-2.79,-5.85,0,0,6.43
18 nov. 2021 14:05:16 UTC,16610370652,Commande,171-8635633-2809946,FBA-B0xpp_Code:80042_5inch_shipbell,"ARSUK Cloche de Bateau. Nautique. Marine en Laiton Massif. dîner d'école. réception. décoration Murale. Cloche Antique à Suspendre (5"" Laiton Mas",1,amazon.fr,Amazon,MONTOIR DE BRETAGNE,,44550,MarketplaceFacilitator,25.82,5.17,0.23,0.05,0,0,-0.23,-0.05,-5.17,-4.79,-5.85,0,0,15.18
18 nov. 2021 14:50:08 UTC,16610370652,Commande,171-0043432-5633941,"FBA_A4_Shipbell-3""_Code:1328","ARSUK Cloche de Bateau. Nautique. Marine en Laiton Massif. dîner d'école. réception. décoration Murale. Cloche Antique à Suspendre (3"" Laiton Mas",2,amazon.fr,Amazon,Nantes,,44000,MarketplaceFacilitator,39.98,8,0,0,0,0,0,0,-8,-7.42,-11.24,0,0,21.32
18 nov. 2021 14:52:00 UTC,16610370652,Commande,171-8360079-8323501,FBA_Electric_Peeler_Black,ARSUK Multifonction Électrique Éplucheur Automatique Tournant Pomme Patate Peeling Machine Légume Coupeur Peeling Outil (Noir),1,amazon.fr,Amazon,Chalus,,87230,MarketplaceFacilitator,19.82,3.97,0,0,0,0,0,0,-3.97,-3.68,-5.62,0,0,10.52
18 nov. 2021 15:23:06 UTC,16610370652,Commande,403-3441247-0676350,B6xPP_code:ARS-GD004_4_Pair_Rack_Round,ARSUK Welly étagère à Chaussures pour Jardin. Porte-Bottes Fonte Stockage Extérieur (4 Paire Botte Râtelier),1,amazon.fr,Amazon,HENRI-CHAPELLE,,4841,MarketplaceFacilitator,33.32,7,0,0,0,0,0,0,-7,-6.23,-12.52,0,0,14.57
18 nov. 2021 15:42:28 UTC,16610370652,Commande,171-5391132-3804309,Boot-Scraper-2brush-code:18039-BLK,ARSUK Racleur de Botte pour Boueuses. Gratte-Bottes. Brosse pour Bottes en Forme d'hérisson pour Jardin Extérieur Fonte,1,amazon.fr,Amazon,Selles sur cher,,41130,MarketplaceFacilitator,29.16,5.83,0,0,0,0,0,0,-5.83,-5.41,-7.67,0,0,16.08
18 nov. 2021 15:51:52 UTC,16610370652,Commande,407-8075853-2752363,FBA_A0_Code:ARS-TG03-BK-Target-stand-lon,ARSUK d'Airsoft Supports de Cible métallique. Porte-Cible Entonnoir. récupérateur de BB balles avec 50 Cibles Papiers 14 * 14cm,1,amazon.fr,Amazon,Ychoux,,40160,MarketplaceFacilitator,16.67,3.33,0,0,0,0,0,0,-3.33,-3.09,-5.85,0,0,7.73
18 nov. 2021 15:52:16 UTC,16610370652,Commande,405-5714897-7716340,EU_neck&Desk_MAGNIFIER-MG11B-1,ARSUK oupe de cou et de bureau Loupes Grossissant. Bras et bureau mains-libres éclairés loupe à LED travaux d'aiguille. bijoux hobby. réparation d,1,amazon.fr,Amazon,LE RIBAY,,53640,MarketplaceFacilitator,12.49,2.5,0,0,0,0,0,0,-2.5,-2.32,-3.1,0,0,7.07
18 nov. 2021 16:00:17 UTC,16610370652,Commande,408-3044237-2843562,EU_neck&Desk_MAGNIFIER-MG11B-1,ARSUK oupe de cou et de bureau Loupes Grossissant. Bras et bureau mains-libres éclairés loupe à LED travaux d'aiguille. bijoux hobby. réparation d,1,amazon.fr,Amazon,L Union,,31240,MarketplaceFacilitator,12.49,2.5,1.38,0.28,0,0,-1.38,-0.28,-2.5,-2.32,-3.1,0,0,7.07
18 nov. 2021 16:24:54 UTC,16610370652,Commande,403-2278911-0725928,FBA_TL-Th_holder_Code_Tol-07-Chrome,ARSUK porte-rouleau de papier toilette avec étagère pour téléphone portable. distributeur de papier hygiénique pour salle de bain. adhésif et vi,1,amazon.fr,Amazon,contes,,6390,MarketplaceFacilitator,8.33,1.67,0,0,0,0,0,0,-1.67,-1.55,-4.86,0,0,1.92
18 nov. 2021 16:32:04 UTC,16610370652,Commande,404-3908692-4775520,FBA_Dxpp_100psc_ColourMarbles,ARSUK Le marbre en Verre coloré &#x153;il de Chat Fonctionne. livré dans Un Sac. Protection Contre Les dommages. Jouets de Sport et Jeux de Plein ai,1,amazon.fr,Amazon,Aspiran,,34800,MarketplaceFacilitator,8.41,1.68,0,0,0,0,0,0,-1.68,-1.56,-4.08,0,0,2.77
18 nov. 2021 16:53:47 UTC,16610370652,Commande,406-6583796-7417900,A_FBA_Penguin_Go_Racer_Toy,ARSUK Circuit Toboggan Pingouin avec Sons (Pingouin),1,amazon.fr,Amazon,Jandrenouille,,1350,MarketplaceFacilitator,15.42,3.24,0,0,0,0,0,0,-3.24,-2.88,-5.62,0,0,6.92
18 nov. 2021 17:40:27 UTC,16610370652,Commande,405-1334752-7249159,Fba_Bxpp_ColourMarbels_100pcs,ARSUK Marbles 100 X Classique Rétro Verre Coloré Enfants Jouets Party Bag Fillers Staffers,1,amazon.fr,Amazon,Le Havre,,76610,MarketplaceFacilitator,10.48,2.1,0,0,0,0,0,0,-2.1,-1.94,-4.08,0,0,4.46
18 nov. 2021 18:06:28 UTC,16610370652,Commande,403-0307127-6076317,FBA_Electric_peeler_White-B9xPP,ARSUK Multifonction Électrique Éplucheur Automatique Tournant Pomme Patate Peeling Machine Légume Coupeur Peeling Outil (Blanc),1,amazon.fr,Amazon,Halluin,,59250,MarketplaceFacilitator,19.99,4,0,0,0,0,0,0,-4,-3.71,-5.62,0,0,10.66
18 nov. 2021 18:06:59 UTC,16610370652,Commande,403-5728751-6200305,FBA_Glass_Pebbles-MIXcolour-Packof_100,ARSUK Cailloux de Verre Pierres décoratives Perles pépites gemmes Carreaux de mosaïque pour Vases Artisanat Bols de Jardin réservoir de Poisson (1,1,amazon.fr,Amazon,MONTMAIN,--,76520,MarketplaceFacilitator,8.32,1.67,4.16,0.83,0,0,-4.16,-0.83,-1.67,-1.54,-4.08,0,0,2.7
18 nov. 2021 18:18:14 UTC,16610370652,Commande,403-2155682-8565159,FBA_TL-Th_holder_Code_Tol-05-Chrome,ARSUK porte-rouleau de papier toilette avec étagère pour téléphone portable. distributeur de papier de soie mural de salle de bain de cuisine. ins,1,amazon.fr,Amazon,Ormersviller,,57720,MarketplaceFacilitator,11.49,2.3,0,0,0,0,0,0,-2.3,-1.85,-5.62,0,0,4.02
18 nov. 2021 18:19:40 UTC,16610370652,Commande,406-7198470-7661939,"FBA_B7xpp_ShipBell_80043_Dia_6""",ARSUK Cloche de Bateau. Nautique. Marine en Laiton Massif. dîner d'école. réception. décoration Murale. Cloche Antique à Suspendre,1,amazon.fr,Amazon,CLEUVILLE,,76450,MarketplaceFacilitator,28.32,5.67,4.16,0.83,0,0,-4.16,-0.83,-5.67,-5.25,-5.85,0,0,17.22
18 nov. 2021 18:20:10 UTC,16610370652,Commande,408-5909676-6635550,FBA-5x7p_ARS04-TP Clear-2xPacks,ARSUK Galets Décoratifs en Verre. Pierres Perles Arrondies. Pierres. Gemmes (200 pcs / 1kg Galets Transparents),1,amazon.fr,Amazon,Marseille,,13016,MarketplaceFacilitator,9.75,1.95,0.7,0.14,0,0,-0.7,-0.14,-1.95,-1.81,-5.85,0,0,2.09
18 nov. 2021 18:44:12 UTC,16610370652,Commande,402-8432964-5688342,FBA_8pcs-plastic-box-Small,ARSUK Repas de Bébé Boîtes de Conservation. BPA en plastique Alimentation réutilisable récipient hermétique Boîtes avec couvercle empilable au,1,amazon.fr,Amazon,Villenave D Ornon,,33140,MarketplaceFacilitator,9.16,1.83,0,0,0,0,0,0,-1.83,-1.7,-4.07,0,0,3.39
18 nov. 2021 19:33:19 UTC,16610370652,Commande,405-6066944-1096327,FBA_Purple_SprayingMop_600ml_A2xpp,ARSUK Balai Vaporisateur d'eau Pulvérisation Nettoyant Sol Carrelage en marbre de Cuisine 600 ML Micro Fibre (Vadrouille à vaporiser 600ml Violet),1,amazon.fr,Amazon,Paris,,75013,MarketplaceFacilitator,15.16,3.03,4.16,0.83,0,0,-4.16,-0.83,-3.03,-2.81,-5.85,0,0,6.5
18 nov. 2021 19:42:13 UTC,16610370652,Commande,406-9160218-4381159,Boot-Scraper-2brush-code:18039-BLK,ARSUK Racleur de Botte pour Boueuses. Gratte-Bottes. Brosse pour Bottes en Forme d'hérisson pour Jardin Extérieur Fonte,1,amazon.fr,Amazon,Paris,,75005,MarketplaceFacilitator,29.16,5.83,0,0,0,0,0,0,-5.83,-5.41,-7.67,0,0,16.08
18 nov. 2021 19:43:12 UTC,16610370652,Commande,404-2086197-6206737,FBA_4PP_10pc_Glow_inthedark_Marbles,ARSUK Grandes Fleurs Faites à la Main Brillent dans Les Billes de Verre en pointillé Sombre,1,amazon.fr,Amazon,Capbreton,,40130,MarketplaceFacilitator,10.57,2.12,0,0,0,0,0,0,-2.12,-1.96,-4.08,0,0,4.53
18 nov. 2021 19:58:37 UTC,16610370652,Commande,171-3244891-6342731,FR_S&L-FBA-Color-Marble_40pcs,ARSUK Le marbre en Verre coloré &#x153;il de Chat Fonctionne. livré dans Un Sac. Protection Contre Les dommages. Jouets de Sport et Jeux de Plein ai,1,amazon.fr,Amazon,St Montan,,7220,MarketplaceFacilitator,6.32,1.27,0,0,0,0,0,0,-1.27,-1.17,-2.16,0,0,2.99
18 nov. 2021 20:08:40 UTC,16610370652,Commande,402-1806816-4421943,FR_S&L-FBA-Color-Marble_40pcs,ARSUK Le marbre en Verre coloré &#x153;il de Chat Fonctionne. livré dans Un Sac. Protection Contre Les dommages. Jouets de Sport et Jeux de Plein ai,1,amazon.fr,Amazon,Clion,,17240,MarketplaceFacilitator,6.32,1.27,2.49,0.5,0,0,0,0,-1.77,-1.17,-4.65,0,0,2.99
18 nov. 2021 20:16:50 UTC,16610370652,Remboursement,405-0749235-9973123,FBA_Dxpp_100psc_ColourMarbles,ARSUK Le marbre en Verre coloré &#x153;il de Chat Fonctionne. livré dans Un Sac. Protection Contre Les dommages. Jouets de Sport et Jeux de Plein ai,1,amazon.fr,Amazon,houville la branche,,28700,MarketplaceFacilitator,-8.32,-1.67,-4.14,-0.83,0,0,4.13,0.83,1.67,1.23,0.01,0,0,-7.09
18 nov. 2021 20:18:23 UTC,16610370652,Commande,406-9300223-0701148,FBA_Spraying_Mop_Purple_600ml_a2xpp,ARSUK Balai Lave Sol avec Vaporisateur Intégré. Balai Nettoyeur 180 degrés Microfibre Spray. Produits et accessoires de nettoyage (Vadrouille Spray,1,amazon.fr,Amazon,Canteleu,,76380,MarketplaceFacilitator,15.57,3.12,0,0,0,0,0,0,-3.12,-2.89,-5.85,0,0,6.83
18 nov. 2021 20:18:37 UTC,16610370652,Commande,407-5396650-4211515,FBA 3PP_12pc_Glass_Shape_Pebbles,ARSUK Cailloux décoratifs. Decostones. Ronde Perles. Accessoires et Objets de décoration (12pcs Cailloux en Verre d'art),2,amazon.fr,Amazon,VAL DE REUIL,,27100,,14.2,0,0,0,0,0,0,0,0,-2.2,-6.2,0,0,5.8
18 nov. 2021 20:30:09 UTC,16610370652,Commande,404-7664833-8428329,Fba_Bxpp_ColourMarbels_100pcs,ARSUK Marbles 100 X Classique Rétro Verre Coloré Enfants Jouets Party Bag Fillers Staffers,1,amazon.fr,Amazon,Paris,Fr,75009,MarketplaceFacilitator,10.48,2.1,0,0,0,0,0,0,-2.1,-1.94,-4.08,0,0,4.46
18 nov. 2021 21:51:01 UTC,16610370652,Commande,408-4895387-7067564,FBA_Swing_Target_Metal_Black,ARSUK Cible d'Airsoft de tir à Automatique Réinitialisation en métal. 37 x 26 x 20 cm,1,amazon.fr,Amazon,Solre le chateau,,59740,MarketplaceFacilitator,17.83,3.57,0,0,0,0,0,0,-3.57,-3.31,-5.62,0,0,8.9
18 nov. 2021 22:08:22 UTC,16610370652,Commande,405-0704556-7712340,"FBA_A4_Shipbell-3""_Code:1328","ARSUK Cloche de Bateau. Nautique. Marine en Laiton Massif. dîner d'école. réception. décoration Murale. Cloche Antique à Suspendre (3"" Laiton Mas",1,amazon.fr,Amazon,Paris,,75012,,19.99,0,0,0,0,0,0,0,0,-3.09,-5.62,0,0,11.28
18 nov. 2021 22:09:04 UTC,16610370652,Commande,405-2638987-0378731,FBA 3PP_12pc_Glass_Shape_Pebbles,ARSUK Cailloux décoratifs. Decostones. Ronde Perles. Accessoires et Objets de décoration (12pcs Cailloux en Verre d'art),1,amazon.fr,Amazon,chatenay malabry,,92290,MarketplaceFacilitator,7.1,1.42,0,0,0,0,0,0,-1.42,-1.32,-3.1,0,0,2.68
18 nov. 2021 22:33:43 UTC,16610370652,Commande,404-2086197-6206737,FBA 4PP_10pc_Doted_Marbles,ARSUK 10 pièces Grand Style Fleuri Fait à la Main Lueur dans Les Billes de Verre de Style foncé à Pois. Protection Contre Les dommages. Jouets de,1,amazon.fr,Amazon,Capbreton,,40130,MarketplaceFacilitator,10.36,2.07,0,0,0,0,0,0,-2.07,-1.92,-4.08,0,0,4.36
18 nov. 2021 22:57:08 UTC,16610370652,Commande,406-6732733-0427522,FBA_greenApple_peeler_Hx99,ARSUK Éplucheur de Pomme Légume Fruit Poire Patate Éplucheuse Carottier Coupeur Trancheur Machine à éplucher Noyau Enlèvement Outil,1,amazon.fr,Amazon,Paris,,75116,MarketplaceFacilitator,13.57,2.72,0,0,0,0,0,0,-2.72,-2.52,-5.62,0,0,5.43
19 nov. 2021 00:45:34 UTC,16610370652,Commande,404-6367882-4356341,FBA 3PP_12pc_Glass_Shape_Pebbles,ARSUK Cailloux décoratifs. Decostones. Ronde Perles. Accessoires et Objets de décoration (12pcs Cailloux en Verre d'art),1,amazon.fr,Amazon,Asnieres sur seine,,92600,MarketplaceFacilitator,7.1,1.42,0,0,0,0,0,0,-1.42,-1.32,-3.1,0,0,2.68
19 nov. 2021 01:42:57 UTC,16610370652,Commande,406-8135331-5574712,FBA-5x7p_ARS04-TP Clear-2xPacks,ARSUK Galets Décoratifs en Verre. Pierres Perles Arrondies. Pierres. Gemmes (200 pcs / 1kg Galets Transparents),1,amazon.fr,Amazon,Boulogne Billancourt,,92100,MarketplaceFacilitator,9.75,1.95,0,0,0,0,0,0,-1.95,-1.81,-5.85,0,0,2.09
19 nov. 2021 02:01:09 UTC,16610370652,Commande,406-3277929-9776318,"FBA_A4_Shipbell-3""_Code:1328","ARSUK Cloche de Bateau. Nautique. Marine en Laiton Massif. dîner d'école. réception. décoration Murale. Cloche Antique à Suspendre (3"" Laiton Mas",1,amazon.fr,Amazon,NANGIS,,77370,MarketplaceFacilitator,19.99,4,0,0,0,0,0,0,-4,-3.71,-5.62,0,0,10.66
